,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
20658,人间之屑-艺术之名（I'm the dirt-for art）,Other,12,16,"0 .. 20,000",0,0,0,0,699,699,0,1
20659,Simplex Mundi,Other,14,5,"0 .. 20,000",0,0,0,0,0,0,0,1
20660,CatCatch,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,1
20661,YAPP: Yet Another Puzzle Platformer,Other,19,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20662,BattleBlade,Other,4,1,"0 .. 20,000",0,0,0,0,399,399,0,1
20663,Hikaru's Cube,Other,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20664,The Sum of All Fears,Ubisoft,19,4,"0 .. 20,000",0,0,0,0,999,999,0,123
20665,Oddest Sea,Other,0,1,"0 .. 20,000",0,0,0,0,499,499,0,1
20666,Center2048,Other,1,0,"0 .. 20,000",0,0,0,0,399,399,0,1
20667,Fractal Space,Other,0,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20668,BingoBango,Other,12,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20669,Extreme Social Distancing,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20670,审判者 The Inquisitor,Other,42,2,"0 .. 20,000",0,0,0,0,99,99,0,6
20671,Marmoset Toolbag 3,Other,119,3,"0 .. 20,000",0,0,0,0,18900,18900,0,2
20672,A Top-Down Job: Blood Gain,Other,1,3,"0 .. 20,000",0,0,0,0,199,199,0,1
20673,Cat Fu Mi,Other,5,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20674,Hellbreaker,Other,15,5,"0 .. 20,000",0,0,0,0,799,799,0,1
20675,Squids Odyssey,Other,10,1,"0 .. 20,000",0,0,0,0,1499,1499,0,3
20676,Puppet Blaster,Other,14,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20677,Miracle Circus,Other,26,9,"0 .. 20,000",0,0,0,0,399,399,0,18
20678,Life on Mars Remake,Other,32,2,"0 .. 20,000",0,0,0,0,799,799,0,1
20679,The Long Return,Other,68,8,"0 .. 20,000",0,0,0,0,999,999,0,1
20680,RAW FOOTAGE,Other,32,15,"0 .. 20,000",0,0,0,0,0,0,0,1
20681,Joe's Wrath,Other,3,2,"0 .. 20,000",0,0,0,0,299,299,0,1
20682,Season of War (Alpha),Other,3,2,"0 .. 20,000",0,0,0,0,199,199,0,1
20683,John:Condemned,Other,5,5,"0 .. 20,000",0,0,0,0,0,0,0,1
20684,Puzzle Out VR,Other,0,4,"0 .. 20,000",0,0,0,0,199,199,0,2
20685,NeonXSZ,Other,82,18,"0 .. 20,000",53,0,53,0,999,999,0,1
20686,Cassandra's Fabulous Foray,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20687,ROGO,Other,12,1,"0 .. 20,000",0,0,0,0,199,199,0,3
20688,Woodcutter Simulator 2011,Other,1,2,"0 .. 20,000",0,0,0,0,599,599,0,5
20689,Baby Hands,Other,24,4,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20690,Party Mixer 3D,Other,1,6,"0 .. 20,000",0,0,0,0,1499,1499,0,5
20691,T-Kara Puzzles,Other,20,2,"0 .. 20,000",300,0,300,0,499,499,0,3
20692,Robin Hood: Country Heroes,Alawar Entertainment,4,1,"0 .. 20,000",0,0,0,0,699,699,0,77
20693,Until None Remain: Battle Royale VR,Other,6,13,"0 .. 20,000",0,0,0,0,0,0,0,6
20694,Character Creator - Graphics Pack,Other,5,2,"0 .. 20,000",1,0,1,0,599,599,0,4
20695,Escape Dead Earth,Other,3,3,"0 .. 20,000",0,0,0,0,299,299,0,1
20696,Defenders of the Last Colony,Other,10,15,"0 .. 20,000",0,0,0,0,499,499,0,1
20697,Alien Jelly: Food For Thought!,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1
20698,Toy Wars Invasion,Other,4,7,"0 .. 20,000",0,0,0,0,1199,1199,0,1
20699,Bomb Chicken,Other,173,6,"0 .. 20,000",0,0,0,0,1499,1499,0,2
20700,Infernum,Other,2,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20701,DGU: Death God University,KPL,16,17,"0 .. 20,000",0,0,0,0,999,999,0,20
20702,Discovering Space 2,Other,55,16,"0 .. 20,000",0,0,0,0,999,999,0,1
20703,Maybot Run,Other,11,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20704,The Hole Story,Other,10,9,"0 .. 20,000",0,0,0,0,499,499,0,1
20705,ALIA’s CARNIVAL！,Other,241,3,"0 .. 20,000",44,1,44,1,2999,2999,0,12
20706,Hunter Gatherer,Other,9,8,"0 .. 20,000",0,0,0,0,199,199,0,1
20707,Voyage to Farland,Other,16,5,"0 .. 20,000",224,0,224,0,599,599,0,1
20708,Super Snow Fight,Other,22,1,"0 .. 20,000",0,0,0,0,499,499,0,9
20709,Space Journey,Other,1,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20710,A Piece of Wish upon the Stars,Other,75,5,"0 .. 20,000",0,0,0,0,899,899,0,6
20711,Unveil,Other,48,10,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20712,Sound Soarer,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,1
20713,Robo Miner,Other,24,10,"0 .. 20,000",0,0,0,0,299,299,0,2
20714,Road to your City,Other,36,16,"0 .. 20,000",0,0,0,0,999,999,0,1
20715,Human Cube,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,3
20716,Pirouette,Other,3,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20717,Travel Riddles: Trip To India,Other,18,2,"0 .. 20,000",0,0,0,0,999,999,0,11
20718,NavalArt,Other,126,35,"0 .. 20,000",0,0,0,0,799,799,0,1
20719,Russian roulette,Other,23,15,"0 .. 20,000",0,0,0,0,99,99,0,1
20720,RainDesktop,Other,26,18,"0 .. 20,000",0,0,0,0,399,399,0,4
20721,Carrier Battles 4 Guadalcanal,Other,43,8,"0 .. 20,000",0,0,0,0,2999,2999,0,6
20722,SCUOS,Other,4,1,"0 .. 20,000",0,0,0,0,99,99,0,7
20723,Welcome to Moreytown,Choice of Games,34,8,"0 .. 20,000",0,0,0,0,399,399,0,116
20724,弹幕那个恶人,Other,10,4,"0 .. 20,000",0,0,0,0,199,199,0,4
20725,Cube Color,Laush Studio,13,14,"0 .. 20,000",0,0,0,0,399,399,0,74
20726,Chili The Chipmunk Pinball Adventure,Other,2,5,"0 .. 20,000",0,0,0,0,0,0,0,3
20727,W4RR-i/o-RS,Other,11,16,"0 .. 20,000",0,0,0,0,199,199,0,14
20728,Sword 'N' Board,Other,16,15,"0 .. 20,000",17,0,17,0,499,499,0,1
20729,Burger Shop,Other,49,1,"0 .. 20,000",0,0,0,0,699,699,0,3
20730,Diaper Quest 2055,Other,5,0,"0 .. 20,000",0,0,0,0,99,99,0,11
20731,Evil Labs,Other,51,19,"0 .. 20,000",0,0,0,0,1099,1099,0,1
20732,Dungeon's Barrage,Other,19,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20733,Supreme Casino City,Other,2,5,"0 .. 20,000",0,0,0,0,499,499,0,1
20734,Musical Reflex,Other,3,3,"0 .. 20,000",0,0,0,0,199,199,0,1
20735,Nadia Was Here,Other,28,2,"0 .. 20,000",0,0,0,0,1199,1199,0,1
20736,Chineze,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,2
20737,Floresia I : Intemporel,Other,15,11,"0 .. 20,000",0,0,0,0,0,0,0,1
20738,Crazy space pirate,Other,3,4,"0 .. 20,000",0,0,0,0,199,199,0,19
20739,MAGIX Video deluxe 2017 Plus Steam Edition,MAGIX Software GmbH,37,43,"0 .. 20,000",0,0,0,0,0,0,0,56
20740,Kitty Rescue,Other,13,6,"0 .. 20,000",0,0,0,0,0,0,0,1
20741,12 HOURS,Other,34,22,"0 .. 20,000",0,0,0,0,399,399,0,4
20742,Argonauts Agency: Golden Fleece,Other,16,0,"0 .. 20,000",0,0,0,0,599,599,0,2
20743,ControlMyJoystick,Other,6,1,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20744,Factory Hiro,Other,6,0,"0 .. 20,000",0,0,0,0,299,299,0,2
20745,Light The Way,Other,13,9,"0 .. 20,000",0,0,0,0,699,699,0,9
20746,Mind Portal,Other,17,14,"0 .. 20,000",0,0,0,0,99,99,0,2
20747,WhiTaers: Gongren Edition,Other,31,8,"0 .. 20,000",0,0,0,0,99,99,0,4
20748,Mad Tracks,Plug In Digital,26,1,"0 .. 20,000",0,0,0,0,999,999,0,87
20749,One Synth,Other,37,3,"0 .. 20,000",0,0,0,0,0,0,0,3
20750,PING REDUX,Other,3,1,"0 .. 20,000",0,0,0,0,499,499,0,2
20751,AIDEN,Other,13,21,"0 .. 20,000",0,0,0,0,99,99,0,5
20752,Vision of Aurora Borealis,Other,36,10,"0 .. 20,000",0,0,0,0,399,399,0,1
20753,Roopocket,Other,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20754,Drones,Other,2,0,"0 .. 20,000",0,0,0,0,799,799,0,1
20755,Inklings,Other,9,2,"0 .. 20,000",0,0,0,0,999,999,0,1
20756,Bepuzzled Jigsaw Puzzle: Japan,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,5
20757,Last warrior,Other,2,5,"0 .. 20,000",0,0,0,0,99,99,0,2
20758,XBall Champion,Other,13,4,"0 .. 20,000",0,0,0,0,99,99,0,3
20759,Japocaliptyca/ Япокалиптика,Other,0,2,"0 .. 20,000",0,0,0,0,99,99,0,17
20760,Legend of Cenama,Other,42,4,"0 .. 20,000",0,0,0,0,999,999,0,1
20761,Cliff Hanger,Other,1,5,"0 .. 20,000",0,0,0,0,499,499,0,2
20762,Meu,Other,5,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20763,Crumbled World,Other,3,4,"0 .. 20,000",0,0,0,0,599,599,0,1
20764,World of Islands - Treasure Hunt,Other,11,2,"0 .. 20,000",0,0,0,0,499,499,0,1
20765,To Battle!: Hell's Crusade,Other,42,8,"0 .. 20,000",0,0,0,0,899,899,0,1
20766,Platforms,Other,2,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20767,Anamorphine,Other,21,17,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20768,Parkland,Other,4,2,"0 .. 20,000",0,0,0,0,299,299,0,6
20769,Gekisou! Benza Race -Toilet Shooting Star-,Other,6,4,"0 .. 20,000",0,0,0,0,699,699,0,1
20770,三国虎将传VR-Sanguo Warriors VR,Other,54,20,"0 .. 20,000",0,0,0,0,499,499,0,1
20771,I Am Gooey,DigiPen Institute of Technology,8,1,"0 .. 20,000",0,0,0,0,0,0,0,25
20772,Terminal squad: Sentinel,Other,6,3,"0 .. 20,000",0,0,0,0,499,499,0,8
20773,Karate Cat,Other,66,3,"0 .. 20,000",0,0,0,0,99,99,0,3
20774,RacetronicVR,Other,2,3,"0 .. 20,000",0,0,0,0,0,0,0,1
20775,Peace Data,Other,42,8,"0 .. 20,000",0,0,0,0,499,499,0,1
20776,Cogito,Other,11,5,"0 .. 20,000",0,0,0,0,599,599,0,1
20777,Iron Wings,Other,35,53,"0 .. 20,000",82,0,82,0,999,999,0,3
20778,Apple Pop,Other,3,0,"0 .. 20,000",0,0,0,0,499,499,0,9
20779,解梦事务所 (Dream Solutions),Other,8,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20780,Fetch,Big Fish Games,19,1,"0 .. 20,000",0,0,0,0,699,699,0,324
20781,ANIME WAR — Modern Campaign,Other,65,26,"0 .. 20,000",0,0,0,0,199,199,0,9
20782,Those Chosen By God,Other,5,2,"0 .. 20,000",0,0,0,0,0,0,0,1
20783,BAFF 4,Blender Games,3,7,"0 .. 20,000",0,0,0,0,199,199,0,60
20784,Awesome Machine,Other,14,5,"0 .. 20,000",230,0,230,0,199,199,0,1
20785,KYOTO TANOJI QUEST,Other,9,4,"0 .. 20,000",0,0,0,0,0,0,0,1
20786,Grim Tales: The Generous Gift Collector's Edition,Big Fish Games,1,0,"0 .. 20,000",0,0,0,0,1399,1399,0,324
20787,Don't Touch The Zombies,Other,3,1,"0 .. 20,000",0,0,0,0,999,999,0,1
20788,logiCally,Other,3,1,"0 .. 20,000",0,0,0,0,399,399,0,1
20789,Somewhere inside,Other,32,10,"0 .. 20,000",0,0,0,0,79,99,20,6
20790,Space Whip,Other,4,2,"0 .. 20,000",0,0,0,0,0,0,0,1
20791,Wienne,Other,23,4,"0 .. 20,000",0,0,0,0,0,0,0,1
20792,OboStar,Other,2,8,"0 .. 20,000",0,0,0,0,199,199,0,8
20793,KART CHASER : THE BOOST VR,Other,25,9,"0 .. 20,000",6,0,6,0,999,999,0,7
20794,Pepper's Puzzles,Other,63,3,"0 .. 20,000",0,0,0,0,699,699,0,2
20795,Legend of the 9 Swords: Side Story,Other,7,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20796,Viking Rage,Headup Games,17,9,"0 .. 20,000",0,0,0,0,899,899,0,24
20797,Party Arena: Board Game Battler,Other,26,5,"0 .. 20,000",0,0,0,0,1274,1499,15,1
20798,Chaos Drift,Other,11,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1
20799,GeoGebra Mixed Reality,Other,5,1,"0 .. 20,000",0,0,0,0,0,0,0,1
20800,Cold wires,Other,7,0,"0 .. 20,000",0,0,0,0,49,199,75,11
20801,Something Ate My Alien,Other,39,2,"0 .. 20,000",0,0,0,0,1699,1699,0,1
20802,Serin Fate,Other,130,18,"0 .. 20,000",17,0,17,0,1499,1499,0,3
20803,Me and myself,Other,15,4,"0 .. 20,000",0,0,0,0,0,0,0,1
20804,BomberX,Other,13,1,"0 .. 20,000",0,0,0,0,199,199,0,9
20805,Alter Army,Other,19,6,"0 .. 20,000",0,0,0,0,499,499,0,1
20806,Twickles,Assemble Entertainment,44,4,"0 .. 20,000",0,0,0,0,699,699,0,20
20807,The World Of Others,Other,3,2,"0 .. 20,000",0,0,0,0,999,999,0,1
20808,Splinter Zone,Other,13,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20809,Vagrant Hearts Zero,Warfare Studios,4,6,"0 .. 20,000",0,0,0,0,499,499,0,22
20810,Spiritlands,Other,19,9,"0 .. 20,000",0,0,0,0,699,699,0,2
20811,"FAN'CIE VEER! (Fish Are Nasty, Cake Is Excellent Vektor Evading Emblazed Rapture)",Other,3,1,"0 .. 20,000",0,0,0,0,99,99,0,5
20812,Humble Rumble,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,3
20813,Shotgun n  Zombies,Other,3,2,"0 .. 20,000",0,0,0,0,199,199,0,1
20814,Galactic Lords,Other,18,15,"0 .. 20,000",0,0,0,0,299,299,0,14
20815,House of Fear,Other,9,1,"0 .. 20,000",0,0,0,0,0,0,0,3
20816,Hotel Giant,Other,3,2,"0 .. 20,000",0,0,0,0,999,999,0,13
20817,Close Encounter VR,Other,5,9,"0 .. 20,000",0,0,0,0,499,499,0,1
20818,Time Agent,Other,0,1,"0 .. 20,000",0,0,0,0,999,999,0,1
20819,Hentai Puzzle Classic,Other,13,10,"0 .. 20,000",0,0,0,0,199,199,0,5
20820,Golden Moon,Other,12,5,"0 .. 20,000",0,0,0,0,0,0,0,1
20821,Victorian Admirals Samoan Crisis 1889,Strategy First,2,0,"0 .. 20,000",0,0,0,0,999,999,0,144
20822,Party Golf,Other,30,6,"0 .. 20,000",140,0,140,0,1499,1499,0,2
20823,PROXY,Other,3,4,"0 .. 20,000",0,0,0,0,0,0,0,1
20824,Flappy Hypership Out of Control,Other,2,0,"0 .. 20,000",0,0,0,0,99,99,0,8
20825,Danger Scavenger,Other,36,13,"0 .. 20,000",0,0,0,0,1499,1499,0,2
20826,Meta Star,Other,9,5,"0 .. 20,000",0,0,0,0,0,0,0,1
20827,City Defender,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20828,作业本战记（exercise book epic）,Other,22,2,"0 .. 20,000",0,0,0,0,99,99,0,3
20829,Railroad X,Other,19,25,"0 .. 20,000",0,0,0,0,1699,1699,0,7
20830,Luna Sky RDX,Other,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2
20831,Tale of the Fragmented Star: Single Fragment Version / 星の欠片の物語、ひとかけら版,Other,8,5,"0 .. 20,000",0,0,0,0,2499,2499,0,2
20832,Hentai IQ Puzzle,AFBIK Studio,27,1,"0 .. 20,000",0,0,0,0,99,99,0,21
20833,Little Chick,Other,1,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20834,Super Skelemania,Other,60,3,"0 .. 20,000",23,0,23,0,499,499,0,3
20835,Food Monster and Animals Memory Match,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
20836,Fabulous - Angela's Wedding Disaster,GameHouse,35,7,"0 .. 20,000",0,0,0,0,1299,1299,0,32
20837,Dreams of Greatness,Other,10,3,"0 .. 20,000",0,0,0,0,99,99,0,1
20838,Eternal Man: Jump,Other,7,8,"0 .. 20,000",0,0,0,0,99,99,0,4
20839,Mogo Invasion,Other,5,0,"0 .. 20,000",0,0,0,0,399,399,0,1
20840,sweet pool,Other,93,9,"0 .. 20,000",0,0,0,0,1999,1999,0,9
20841,Matryoshka Strike,Other,12,6,"0 .. 20,000",0,0,0,0,199,199,0,1
20842,Another Sight - Definitive Edition,Other,100,20,"0 .. 20,000",0,0,0,0,1999,1999,0,4
20843,Aeon of Sands - The Trail,Other,58,7,"0 .. 20,000",0,0,0,0,1299,1299,0,1
20844,Terror In The Atomic Desert,Other,8,2,"0 .. 20,000",0,0,0,0,299,299,0,3
20845,The Rhys510 Flash Back,Other,3,1,"0 .. 20,000",0,0,0,0,199,199,0,2
20846,Dungeon League,Other,42,11,"0 .. 20,000",0,0,0,0,999,999,0,1
20847,VR INTERACTIVE TRAILER: Runes,Other,6,0,"0 .. 20,000",0,0,0,0,0,0,0,2
20848,ArcBall 2,Other,4,29,"0 .. 20,000",0,0,0,0,99,99,0,4
20849,City Builder,Other,19,11,"0 .. 20,000",0,0,0,0,199,199,0,3
20850,Shred! 2 - ft Sam Pilgrim,Other,53,12,"0 .. 20,000",0,0,0,0,999,999,0,1
20851,Ballance: The Return,Other,7,11,"0 .. 20,000",0,0,0,0,299,299,0,1
20852,The 9th Gate,Other,18,9,"0 .. 20,000",0,0,0,0,599,599,0,1
20853,Dark Matter,Other,4,8,"0 .. 20,000",0,0,0,0,0,0,0,3
20854,ZoneDriver,Other,27,31,"0 .. 20,000",0,0,0,0,99,99,0,2
20855,Elastrix,Other,18,3,"0 .. 20,000",0,0,0,0,299,299,0,7
20856,Super president How to rule the country,Tero Lunkka,11,12,"0 .. 20,000",0,0,0,0,49,99,51,52
20857,Run Away,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
20858,Gekraxel,Other,13,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20859,Bruken,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20860,Outpost 13,Other,22,48,"0 .. 20,000",0,0,0,0,99,99,0,1
20861,Underground Keeper,Other,34,11,"0 .. 20,000",0,0,0,0,599,599,0,4
20862,Gardens Inc. 2: The Road to Fame,MumboJumbo,37,7,"0 .. 20,000",0,0,0,0,999,999,0,36
20863,Ashes of Immortality II - Bad Blood,Warfare Studios,10,3,"0 .. 20,000",1009,0,1009,0,699,699,0,22
20864,Infinity Heroes,Other,4,3,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20865,PUT ANNA,Other,46,5,"0 .. 20,000",0,0,0,0,99,99,0,1
20866,DigiFish Aqua Real 2,Degica,34,15,"0 .. 20,000",0,0,0,0,999,999,0,97
20867,LOST ORBIT: Terminal Velocity,Other,15,0,"0 .. 20,000",0,0,0,0,999,999,0,1
20868,The Angry Banana,Other,4,2,"0 .. 20,000",0,0,0,0,199,199,0,1
20869,Space Impossible,Other,90,5,"0 .. 20,000",27,0,27,0,1299,1299,0,1
20870,Fleeting Ages,Other,9,18,"0 .. 20,000",0,0,0,0,199,199,0,1
20871,The Shadows of Pygmalion,MangaGamer,66,10,"0 .. 20,000",0,0,0,0,3499,3499,0,51
20872,Ink Plane,Other,29,7,"0 .. 20,000",0,0,0,0,99,99,0,1
20873,Dragon Rider,Other,0,1,"0 .. 20,000",0,0,0,0,0,0,0,1
20874,Coloring Game: Pixel,Other,59,1,"0 .. 20,000",0,0,0,0,199,199,0,14
20875,Link: The Unleashed Nexus,Other,44,10,"0 .. 20,000",0,0,0,0,999,999,0,1
20876,The Puzzle Room VR ( Escape The Room ),Other,39,10,"0 .. 20,000",0,0,0,0,1299,1299,0,5
20877,Lapland Solitaire,Other,15,4,"0 .. 20,000",0,0,0,0,0,0,0,11
20878,LVL99: AxeRage,Other,3,2,"0 .. 20,000",0,0,0,0,999,999,0,8
20879,Bashed.OS,Other,4,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20880,Escape from the tomb tower,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,2
20881,Beer'em Up,Other,5,5,"0 .. 20,000",0,0,0,0,0,0,0,8
20882,Tanks Meet Zombies,Other,4,1,"0 .. 20,000",0,0,0,0,999,999,0,2
20883,Nubs' Adventure,Other,24,1,"0 .. 20,000",42,0,42,0,699,699,0,2
20884,Observers,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20885,Curse of the Old Gods,Other,9,1,"0 .. 20,000",0,0,0,0,0,0,0,3
20886,The Treehouse Man,Other,63,5,"0 .. 20,000",0,0,0,0,999,999,0,2
20887,Action Legion,Other,22,5,"0 .. 20,000",0,0,0,0,599,599,0,1
20888,The Highscore,Other,0,1,"0 .. 20,000",0,0,0,0,399,399,0,1
20889,Spheria,Other,2,0,"0 .. 20,000",14,0,14,0,399,399,0,4
20890,Nusantara: Legend of The Winged Ones,Other,30,1,"0 .. 20,000",0,0,0,0,499,499,0,1
20891,Arctic alive,Other,31,23,"0 .. 20,000",0,0,0,0,199,199,0,5
20892,Nuke Babysitter Simulator | Kim Edition,Other,0,3,"0 .. 20,000",0,0,0,0,199,199,0,1
20893,Overpower,Other,37,8,"0 .. 20,000",0,0,0,0,899,899,0,1
20894,Endciv,Other,27,43,"0 .. 20,000",0,0,0,0,1599,1599,0,1
20895,Rules of The Mafia: Trade & Blood,Other,2,43,"0 .. 20,000",0,0,0,0,399,399,0,24
20896,Last Hope,Other,2,6,"0 .. 20,000",0,0,0,0,199,199,0,1
20897,RollerCoaster Legends,Other,17,6,"0 .. 20,000",0,0,0,0,499,499,0,3
20898,Zomby Soldier,Tero Lunkka,16,20,"0 .. 20,000",0,0,0,0,49,99,51,52
20899,Riding Out,Other,65,71,"0 .. 20,000",0,0,0,0,1999,1999,0,2
20900,Midnight's Blessing 2,Warfare Studios,4,4,"0 .. 20,000",0,0,0,0,799,799,0,22
20901,WordKiller: Revolution,Other,4,1,"0 .. 20,000",0,0,0,0,199,199,0,11
20902,DISONANTE,Other,1,2,"0 .. 20,000",0,0,0,0,0,0,0,1
20903,Endless RPG: Random Dungeon Map Generator for D&D 5e,Other,7,3,"0 .. 20,000",0,0,0,0,499,499,0,1
20904,Les Misérables: Cosette's Fate,Other,10,3,"0 .. 20,000",0,0,0,0,299,299,0,12
20905,Keystones,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20906,Gump,Other,4,3,"0 .. 20,000",0,0,0,0,0,0,0,1
20907,GOD WARS The Complete Legend,Other,89,17,"0 .. 20,000",0,0,0,0,2999,2999,0,3
20908,Ayumi: Enhanced Edition,Other,9,1,"0 .. 20,000",0,0,0,0,299,299,0,1
20909,Our Lovely Escape,Other,41,18,"0 .. 20,000",0,0,0,0,999,999,0,12
20910,BoxCat,Other,13,1,"0 .. 20,000",0,0,0,0,299,299,0,1
20911,8bit Pigeon Hunter,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,6
20912,Beyond Extinct,Other,19,2,"0 .. 20,000",0,0,0,0,1099,1099,0,2
20913,The Jekoos,Bmc Studio,17,6,"0 .. 20,000",0,0,0,0,299,299,0,23
20914,Space Smash,Other,33,0,"0 .. 20,000",0,0,0,0,99,99,0,4
20915,Birdtual Reality,Other,4,4,"0 .. 20,000",0,0,0,0,599,599,0,1
20916,Tin Hearts,Other,44,2,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20917,Serious Sam: Tormental,Other,82,14,"0 .. 20,000",891,22,891,22,1199,1199,0,2
20918,Satan's Castle,Other,3,1,"0 .. 20,000",0,0,0,0,99,99,0,7
20919,BUSTED!,Other,56,17,"0 .. 20,000",0,0,0,0,499,499,0,10
20920,EBOLA,Other,34,39,"0 .. 20,000",0,0,0,0,1399,1399,0,19
20921,Witchcraft,Other,6,0,"0 .. 20,000",258,0,258,0,499,499,0,1
20922,The Alliance Alive HD Remastered,"NIS America, Inc.",54,6,"0 .. 20,000",130,0,130,0,3999,3999,0,29
20923,Black Forest,Other,10,4,"0 .. 20,000",0,0,0,0,0,0,0,1
20924,A Wanderer's Adventure,Other,4,2,"0 .. 20,000",0,0,0,0,199,199,0,1
20925,Help Me Doctor,Other,4,13,"0 .. 20,000",0,0,0,0,999,999,0,5
20926,巫师超凡者 Legend of the wizard,Other,76,33,"0 .. 20,000",0,0,0,0,999,999,0,1
20927,Diastone: Confusion,Other,6,5,"0 .. 20,000",0,0,0,0,299,299,0,2
20928,The Rosefinch Curse（Ning's Wing 1）,Other,7,2,"0 .. 20,000",0,0,0,0,699,699,0,2
20929,Oh Crab!,Sokpop Collective,2,1,"0 .. 20,000",0,0,0,0,299,299,0,63
20930,Super Jigsaw Puzzle: Space,Other,15,2,"0 .. 20,000",0,0,0,0,499,499,0,8
20931,Stickman: Fidget Spinner Rush,Other,24,2,"0 .. 20,000",0,0,0,0,99,99,0,1
20932,ZIQ,Other,11,0,"0 .. 20,000",0,0,0,0,999,999,0,4
20933,Domiverse,Plug In Digital,45,3,"0 .. 20,000",0,0,0,0,1299,1299,0,87
20934,Bierwagen Rush,Other,3,1,"0 .. 20,000",0,0,0,0,799,799,0,1
20935,守护传说 Guardian Legend,Other,5,2,"0 .. 20,000",0,0,0,0,199,199,0,2
20936,Monster planet,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20937,ZANGEKI WARP,Other,21,2,"0 .. 20,000",0,0,0,0,599,599,0,18
20938,Merchants & Mercenaries,Other,3,2,"0 .. 20,000",0,0,0,0,99,99,0,1
20939,Gorescript,Other,49,3,"0 .. 20,000",294,0,294,0,999,999,0,1
20940,Incredible Dracula: Ocean's Call,Alawar Entertainment,9,1,"0 .. 20,000",0,0,0,0,699,699,0,77
20941,PixelForces.io,Freeze Nova,12,4,"0 .. 20,000",0,0,0,0,0,0,0,20
20942,Pixplode,Other,26,2,"0 .. 20,000",184,0,184,0,299,299,0,2
20943,Interactivity: The Interactive Experience,Other,23,5,"0 .. 20,000",0,0,0,0,399,399,0,12
20944,TheScreamer VR,Other,6,5,"0 .. 20,000",0,0,0,0,99,99,0,2
20945,Little Marisa's Disaster Journey,Other,20,10,"0 .. 20,000",0,0,0,0,99,99,0,2
20946,Trauma Simulator,Other,4,8,"0 .. 20,000",0,0,0,0,0,0,0,1
20947,Bomight,Other,3,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20948,Meriwether: An American Epic,Other,3,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20949,Space Panic: Room Escape (VR),Other,6,6,"0 .. 20,000",0,0,0,0,699,699,0,1
20950,Polygon Hero,Other,22,8,"0 .. 20,000",0,0,0,0,0,0,0,3
20951,BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD,DRUNKEN APES,6,18,"0 .. 20,000",0,0,0,0,99,99,0,30
20952,SoulfulLand,Other,1,0,"0 .. 20,000",0,0,0,0,599,599,0,3
