,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
246,Quake Live,Bethesda Softworks,11208,1968,"2,000,000 .. 5,000,000",217,66,87,70,999,999,0,43
247,Age of Empires III: Complete Collection,Xbox Game Studios,22975,2520,"2,000,000 .. 5,000,000",1066,444,365,444,3999,3999,0,37
248,DARK SOULS: Prepare To Die Edition,BANDAI NAMCO Entertainment,67203,6301,"2,000,000 .. 5,000,000",2580,0,1263,0,0,0,0,72
249,Middle-earth: Shadow of War,Other,36510,6873,"2,000,000 .. 5,000,000",2017,460,1896,674,4999,4999,0,5
250,Layers of Fear,Other,18224,2068,"2,000,000 .. 5,000,000",210,57,222,57,1999,1999,0,7
251,Aura Kingdom,Other,6433,1692,"2,000,000 .. 5,000,000",378,0,111,0,0,0,0,4
252,Dead Frontier 2,Other,9614,4222,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,2
253,太吾绘卷 The Scroll Of Taiwu,Other,26067,3770,"2,000,000 .. 5,000,000",3099,2612,2007,2612,1999,1999,0,1
254,South Park: The Stick of Truth,Ubisoft,41508,1046,"2,000,000 .. 5,000,000",948,24,677,24,2999,2999,0,123
255,Just Survive,Other,47269,33111,"2,000,000 .. 5,000,000",3487,0,1307,0,0,0,0,9
256,Hotline Miami,Devolver Digital,54045,1443,"2,000,000 .. 5,000,000",573,41,265,41,999,999,0,78
257,Kerbal Space Program,Other,72131,5078,"2,000,000 .. 5,000,000",4686,472,865,557,3999,3999,0,5
258,Hunt: Showdown,Other,53870,13259,"2,000,000 .. 5,000,000",2446,831,1434,1428,3999,3999,0,5
259,Mitos.is: The Game,Other,9564,2209,"2,000,000 .. 5,000,000",411,0,81,0,0,0,0,2
260,Total War: EMPIRE – Definitive Edition,Other,19566,2102,"2,000,000 .. 5,000,000",2787,156,633,156,2499,2499,0,9
261,Battlefield: Bad Company 2,Electronic Arts,26916,4299,"2,000,000 .. 5,000,000",2199,106,602,106,1999,1999,0,62
262,Call of Duty: World at War,Activision,27919,1854,"2,000,000 .. 5,000,000",2142,332,1095,566,1999,1999,0,52
263,The Bureau: XCOM Declassified,2K,7313,3158,"2,000,000 .. 5,000,000",2630,0,161,0,1999,1999,0,58
264,The Stanley Parable,Other,34728,3023,"2,000,000 .. 5,000,000",335,13,134,13,1499,1499,0,1
265,The Sims 3,Electronic Arts,17730,3173,"2,000,000 .. 5,000,000",5023,123,1045,211,1999,1999,0,62
266,"Papers, Please",Other,34759,1277,"2,000,000 .. 5,000,000",410,29,246,29,999,999,0,2
267,Sins of a Solar Empire: Rebellion,Other,10964,822,"2,000,000 .. 5,000,000",930,312,404,443,1319,3999,67,17
268,Sanctum 2,Other,12099,1334,"2,000,000 .. 5,000,000",633,0,138,0,1499,1499,0,10
269,STAR WARS - Knights of the Old Republic,Other,17158,1965,"2,000,000 .. 5,000,000",750,180,158,359,999,999,0,1
270,Total War: THREE KINGDOMS,Other,50371,9065,"2,000,000 .. 5,000,000",4251,127,2116,170,5999,5999,0,9
271,Total War: MEDIEVAL II – Definitive Edition,Other,16551,822,"2,000,000 .. 5,000,000",3759,214,637,218,2499,2499,0,9
272,Awesomenauts - the 2D moba,Other,21695,3853,"2,000,000 .. 5,000,000",698,0,313,0,0,0,0,3
273,Brutal Legend,Other,14101,1031,"2,000,000 .. 5,000,000",358,39,321,39,1499,1499,0,14
274,Trine Enchanted Edition,Other,10959,482,"2,000,000 .. 5,000,000",381,124,284,124,374,1499,75,7
275,Wolcen: Lords of Mayhem,Other,31187,24507,"2,000,000 .. 5,000,000",1997,360,1510,704,3999,3999,0,1
276,Homefront,Deep Silver,6261,4180,"2,000,000 .. 5,000,000",2717,0,123,0,1999,1999,0,41
277,Dead Space,Electronic Arts,11957,1259,"2,000,000 .. 5,000,000",333,103,222,103,1999,1999,0,62
278,Batman: Arkham Knight,Warner Bros. Interactive Entertainment,45958,13474,"2,000,000 .. 5,000,000",1010,308,686,308,1999,1999,0,29
279,Blender,Other,13355,434,"2,000,000 .. 5,000,000",520,104,50,142,0,0,0,1
280,SPORE,Electronic Arts,23290,2528,"2,000,000 .. 5,000,000",911,126,483,127,1999,1999,0,62
281,Frostpunk,Other,45275,4862,"2,000,000 .. 5,000,000",808,90,384,130,2999,2999,0,12
282,HITMAN,Other,26028,5889,"2,000,000 .. 5,000,000",627,0,372,0,0,0,0,1
283,Slay the Spire,Other,72514,1634,"2,000,000 .. 5,000,000",4388,263,1872,356,2499,2499,0,1
284,Star Conflict,Other,9728,3135,"2,000,000 .. 5,000,000",1073,152,83,152,0,0,0,4
285,Factorio,Other,79889,1021,"2,000,000 .. 5,000,000",11645,1189,3569,1433,3000,3000,0,1
286,Batman: Arkham Origins,Warner Bros. Interactive Entertainment,24522,3928,"2,000,000 .. 5,000,000",975,590,540,590,1999,1999,0,29
287,Darksiders,THQ Nordic,9660,1145,"2,000,000 .. 5,000,000",563,0,252,0,0,0,0,109
288,Crypt of the NecroDancer,Other,18048,694,"2,000,000 .. 5,000,000",592,125,291,125,1499,1499,0,1
289,Alan Wake,Other,27847,2660,"2,000,000 .. 5,000,000",459,0,219,0,1499,1499,0,3
290,RimWorld,Other,77794,1380,"2,000,000 .. 5,000,000",8828,953,3819,1376,3499,3499,0,1
291,Jotun: Valhalla Edition,Other,5839,1599,"2,000,000 .. 5,000,000",157,1,88,1,1499,1499,0,2
292,"Warhammer 40,000: Dawn of War II",Other,6948,850,"2,000,000 .. 5,000,000",1397,0,431,0,1999,1999,0,2
293,Line of Sight,Other,4999,3571,"2,000,000 .. 5,000,000",295,0,69,0,0,0,0,1
294,F1 2015,Other,4800,2999,"2,000,000 .. 5,000,000",383,4,384,4,1499,1499,0,1
295,Kholat,Other,3697,1709,"2,000,000 .. 5,000,000",1293,306,307,356,1999,1999,0,7
296,Sven Co-op,Other,16179,1366,"2,000,000 .. 5,000,000",243,70,64,76,0,0,0,1
297,SpeedRunners,tinyBuild,25044,1685,"2,000,000 .. 5,000,000",2851,983,280,1028,1499,1499,0,48
298,Serious Sam 3: BFE,Devolver Digital,18699,2374,"2,000,000 .. 5,000,000",394,0,250,0,3999,3999,0,78
299,Company of Heroes,SEGA,6611,472,"2,000,000 .. 5,000,000",967,161,409,281,1999,1999,0,88
300,The Witcher: Enhanced Edition Director's Cut,Other,43013,5564,"2,000,000 .. 5,000,000",1208,625,289,839,999,999,0,2
301,FINAL FANTASY XIV Online,Square Enix,21267,3167,"2,000,000 .. 5,000,000",16071,5969,5255,9773,1999,1999,0,116
302,Enter the Gungeon,Devolver Digital,47692,2002,"2,000,000 .. 5,000,000",2145,112,463,127,1499,1499,0,78
303,Psychonauts,Other,9470,499,"2,000,000 .. 5,000,000",389,0,195,0,999,999,0,14
304,Double Action: Boogaloo,Other,9836,796,"2,000,000 .. 5,000,000",129,0,75,0,0,0,0,1
305,Broforce,Devolver Digital,37739,1152,"2,000,000 .. 5,000,000",429,243,252,247,1499,1499,0,78
306,Splitgate: Arena Warfare,Other,7674,1855,"2,000,000 .. 5,000,000",273,0,118,0,0,0,0,1
307,ORION: Prelude,Other,21996,7441,"2,000,000 .. 5,000,000",279,0,161,0,99,99,0,2
308,DARK SOULS II: Scholar of the First Sin,Other,42057,6363,"2,000,000 .. 5,000,000",2895,419,2036,675,3999,3999,0,2
309,Plague Inc: Evolved,Other,32535,2022,"2,000,000 .. 5,000,000",567,0,337,0,1499,1499,0,2
310,Gear Up,Other,6446,2221,"2,000,000 .. 5,000,000",88,0,29,0,0,0,0,2
311,Mad Max,Other,45657,4506,"2,000,000 .. 5,000,000",1466,163,930,306,1999,1999,0,1
312,Far Cry 5,Ubisoft,48517,15794,"2,000,000 .. 5,000,000",2195,600,1318,978,899,5999,85,123
313,Fallout 3: Game of the Year Edition,Bethesda Softworks,21335,5572,"2,000,000 .. 5,000,000",809,2,134,2,1999,1999,0,43
314,This War of Mine,Other,58902,3257,"2,000,000 .. 5,000,000",733,150,289,221,1999,1999,0,12
315,Assassin's Creed Odyssey,Ubisoft,65194,8982,"2,000,000 .. 5,000,000",3965,1433,3125,1867,5999,5999,0,123
316,Call of Duty: Black Ops III,Other,59247,24025,"2,000,000 .. 5,000,000",5723,179,2374,87,5999,5999,0,1
317,Iron Snout,Other,15425,316,"2,000,000 .. 5,000,000",71,0,33,0,0,0,0,4
318,Total War: WARHAMMER,Other,34576,10293,"2,000,000 .. 5,000,000",2934,31,1383,31,5999,5999,0,1
319,Star Trek Online,Other,9948,2857,"2,000,000 .. 5,000,000",4131,0,677,0,0,0,0,7
320,Beat Saber,Other,35821,1368,"2,000,000 .. 5,000,000",3248,382,1249,382,2999,2999,0,1
321,Tropico 4,Kalypso Media Digital,9762,903,"2,000,000 .. 5,000,000",552,0,269,0,1499,1499,0,44
322,Orwell: Keeping an Eye On You,Other,10373,956,"2,000,000 .. 5,000,000",304,136,265,136,999,999,0,17
323,Need For Speed: Hot Pursuit,Electronic Arts,14530,3254,"2,000,000 .. 5,000,000",578,76,302,76,1999,1999,0,62
324,Besiege,Other,34335,1662,"2,000,000 .. 5,000,000",831,33,168,55,1499,1499,0,1
325,Russian Fishing 4,Other,8260,3194,"2,000,000 .. 5,000,000",582,253,81,445,0,0,0,1
326,Stories: The Path of Destinies,Other,5002,690,"2,000,000 .. 5,000,000",287,0,304,0,1499,1499,0,4
327,Company of Heroes: Opposing Fronts,SEGA,691,62,"2,000,000 .. 5,000,000",146,0,68,0,1999,1999,0,88
328,Spec Ops: The Line,Other,37642,2949,"1,000,000 .. 2,000,000",243,0,166,0,2999,2999,0,1
329,The Elder Scrolls IV: Oblivion Game of the Year Edition,Bethesda Softworks,21913,1074,"1,000,000 .. 2,000,000",1380,321,477,482,1499,1499,0,43
330,No Man's Sky,Other,102350,57179,"1,000,000 .. 2,000,000",1864,381,936,422,2999,5999,50,3
331,Total War: NAPOLEON – Definitive Edition,Other,11997,1174,"1,000,000 .. 2,000,000",2460,39,995,39,2499,2499,0,1
332,Assassin's Creed Origins,Ubisoft,45300,7753,"1,000,000 .. 2,000,000",2329,625,1645,679,5999,5999,0,123
333,Assassin's Creed III Remastered,Other,1794,1987,"1,000,000 .. 2,000,000",495,3,721,3,3999,3999,0,6
334,Company of Heroes: Tales of Valor,SEGA,1551,115,"1,000,000 .. 2,000,000",526,0,187,0,1999,1999,0,88
335,Cuphead,Other,56700,2203,"1,000,000 .. 2,000,000",565,114,418,221,1999,1999,0,1
336,"Warhammer 40,000: Dawn of War II Chaos Rising",Other,2015,197,"1,000,000 .. 2,000,000",1589,0,697,0,1999,1999,0,2
337,Assassin’s Creed IV Black Flag,Ubisoft,32354,4052,"1,000,000 .. 2,000,000",1664,70,1407,104,1999,1999,0,123
338,Knight Online,Other,4266,4677,"1,000,000 .. 2,000,000",87,0,19,0,0,0,0,1
339,Assassin's Creed 2 Deluxe Edition,Ubisoft,21489,3119,"1,000,000 .. 2,000,000",1130,45,1006,59,1999,1999,0,123
340,Monaco: What's Yours Is Mine,Other,7528,762,"1,000,000 .. 2,000,000",248,0,147,0,1499,1499,0,4
341,Sleeping Dogs: Definitive Edition,Other,26770,2627,"1,000,000 .. 2,000,000",909,410,550,410,1999,1999,0,2
342,Banished,Other,29528,3278,"1,000,000 .. 2,000,000",1456,0,587,0,1999,1999,0,1
343,Darksiders II Deathinitive Edition,THQ Nordic,8148,2538,"1,000,000 .. 2,000,000",548,64,463,118,2999,2999,0,109
344,Grand Theft Auto: Episodes from Liberty City,Other,7944,2804,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,17
345,WT3,Other,5001,3396,"1,000,000 .. 2,000,000",325,0,77,0,0,0,0,4
346,EVE Online,Other,14255,4425,"1,000,000 .. 2,000,000",2207,0,103,0,0,0,0,4
347,BioShock Remastered,Other,16613,6151,"1,000,000 .. 2,000,000",387,1,194,1,499,1999,75,2
348,Nioh: Complete Edition / 仁王 Complete Edition,"KOEI TECMO GAMES CO., LTD.",16813,4137,"1,000,000 .. 2,000,000",1831,354,1315,708,4999,4999,0,79
349,The Long Dark,Other,62413,6214,"1,000,000 .. 2,000,000",934,64,395,81,2999,2999,0,1
350,Deep Rock Galactic,Other,44557,1884,"1,000,000 .. 2,000,000",1836,546,809,616,2999,2999,0,10
351,Fallen Earth Free2Play,Other,3994,3140,"1,000,000 .. 2,000,000",266,0,67,0,0,0,0,3
352,POSTAL 2,Other,46729,2239,"1,000,000 .. 2,000,000",405,787,212,787,999,999,0,4
353,Romero's Aftermath,Other,5665,5997,"1,000,000 .. 2,000,000",272,0,83,0,0,0,0,1
354,Quake Champions,Bethesda Softworks,20723,8413,"1,000,000 .. 2,000,000",297,45,76,55,0,0,0,43
355,ASTRONEER,Other,54933,6530,"1,000,000 .. 2,000,000",1406,443,864,856,2999,2999,0,1
356,Kingdom Come: Deliverance,Other,52140,12777,"1,000,000 .. 2,000,000",2334,1424,2042,1424,2999,2999,0,1
357,SoulWorker - Anime Action MMO,Other,10023,2619,"1,000,000 .. 2,000,000",3592,34,166,34,0,0,0,4
358,Elite Dangerous,Other,41701,13395,"1,000,000 .. 2,000,000",5050,337,1538,501,2999,2999,0,6
359,Age of Empires II: Definitive Edition,Xbox Game Studios,44089,3907,"1,000,000 .. 2,000,000",866,51,850,61,1999,1999,0,37
360,Max Payne 3,Other,26934,5111,"1,000,000 .. 2,000,000",785,373,554,373,1999,1999,0,17
361,L.A. Noire,Other,17863,2923,"1,000,000 .. 2,000,000",914,0,578,0,1999,1999,0,17
362,Geometry Dash,Other,83985,4640,"1,000,000 .. 2,000,000",2833,139,434,139,399,399,0,1
363,Burnout Paradise: The Ultimate Box,Electronic Arts,10895,1653,"1,000,000 .. 2,000,000",257,0,109,0,0,0,0,62
364,Conan Exiles,Other,41254,12330,"1,000,000 .. 2,000,000",2945,1310,715,1421,3999,3999,0,11
365,Microsoft Flight Simulator X: Steam Edition,Xbox Game Studios,14839,2788,"1,000,000 .. 2,000,000",1238,36,470,36,2499,2499,0,37
366,ArcheBlade,Other,5683,2106,"1,000,000 .. 2,000,000",259,0,42,0,0,0,0,1
367,DOOM Eternal,Bethesda Softworks,56429,10037,"1,000,000 .. 2,000,000",1064,734,1006,960,5999,5999,0,43
368,The Darkness II,2K,13882,1364,"1,000,000 .. 2,000,000",187,33,127,33,2999,2999,0,58
369,Total War: ATTILA,SEGA,17477,4990,"1,000,000 .. 2,000,000",3608,24,1178,24,4499,4499,0,88
370,STAR WARS Jedi Knight: Dark Forces II,"LucasArts, Lucasfilm, Disney",974,347,"1,000,000 .. 2,000,000",20,0,33,0,599,599,0,29
371,Enclave,Other,4469,1201,"1,000,000 .. 2,000,000",286,0,261,0,499,499,0,16
372,AirMech Strike,Other,8102,1502,"1,000,000 .. 2,000,000",659,0,111,0,0,0,0,3
373,Tribes: Ascend,Other,6636,1721,"1,000,000 .. 2,000,000",191,0,36,0,0,0,0,5
374,Mortal Kombat X,Warner Bros. Interactive Entertainment,28942,7526,"1,000,000 .. 2,000,000",1107,148,583,167,1999,1999,0,29
375,Ultimate Custom Night,Other,16031,735,"1,000,000 .. 2,000,000",150,0,66,0,0,0,0,8
376,Dead Bits,Other,4896,3447,"1,000,000 .. 2,000,000",285,0,339,0,49,99,51,7
377,Gigantic,Other,5438,1866,"1,000,000 .. 2,000,000",213,0,66,0,0,0,0,7
378,Just Cause 2: Multiplayer Mod,Square Enix,13153,1173,"1,000,000 .. 2,000,000",451,0,133,0,0,0,0,116
379,Mass Effect 2,Electronic Arts,12689,725,"1,000,000 .. 2,000,000",1770,0,1586,0,1999,1999,0,62
380,Sniper Elite 3,Rebellion,15537,3699,"1,000,000 .. 2,000,000",484,44,277,44,2999,2999,0,30
381,AX:EL - Air XenoDawn,KISS ltd,817,256,"1,000,000 .. 2,000,000",133,0,44,0,0,0,0,45
382,Fallout: A Post Nuclear Role Playing Game,Bethesda Softworks,9271,765,"1,000,000 .. 2,000,000",281,0,58,0,999,999,0,43
383,Age of Mythology: Extended Edition,Xbox Game Studios,15946,1870,"1,000,000 .. 2,000,000",747,24,558,41,2999,2999,0,37
384,Orcs Must Die!,Other,5847,206,"1,000,000 .. 2,000,000",316,0,256,0,999,999,0,5
385,Northgard,Other,24150,3710,"1,000,000 .. 2,000,000",1077,51,397,51,2999,2999,0,5
386,Everlasting Summer,Other,37515,1723,"1,000,000 .. 2,000,000",863,0,123,0,0,0,0,1
387,STAR WARS Jedi Knight - Jedi Academy,"LucasArts, Lucasfilm, Disney",8589,396,"1,000,000 .. 2,000,000",351,33,97,33,999,999,0,29
388,Conqueror's Blade,Other,7143,2911,"1,000,000 .. 2,000,000",969,3423,280,3423,0,0,0,7
389,Wolfenstein II: The New Colossus,Bethesda Softworks,16915,5353,"1,000,000 .. 2,000,000",790,626,591,626,3999,3999,0,43
390,Emily is Away,Other,26162,3377,"1,000,000 .. 2,000,000",48,0,40,0,0,0,0,2
391,Dead Cells,Other,53551,1894,"1,000,000 .. 2,000,000",1564,645,848,736,2499,2499,0,1
392,Resident Evil 6,Capcom,20737,5210,"1,000,000 .. 2,000,000",1240,198,776,310,2999,2999,0,35
393,American Truck Simulator,Other,53718,2679,"1,000,000 .. 2,000,000",2387,157,962,82,1999,1999,0,6
394,Riders of Icarus,Other,6236,3085,"1,000,000 .. 2,000,000",1628,0,130,0,0,0,0,6
395,Golf With Your Friends,Team17 Digital Ltd,25676,2962,"1,000,000 .. 2,000,000",535,163,268,154,1499,1499,0,49
396,Dungeon Defenders II,Other,12959,4135,"1,000,000 .. 2,000,000",758,0,278,0,0,0,0,3
397,Raft,Other,52973,6235,"1,000,000 .. 2,000,000",922,284,683,336,1999,1999,0,2
398,STAR WARS Empire at War - Gold Pack,"LucasArts, Lucasfilm, Disney",15969,530,"1,000,000 .. 2,000,000",975,120,361,120,1999,1999,0,29
399,Borderlands Game of the Year,2K,25926,2852,"1,000,000 .. 2,000,000",1623,0,978,0,2999,2999,0,58
400,Alien: Isolation,Other,34739,2707,"1,000,000 .. 2,000,000",519,192,282,290,3999,3999,0,9
401,Metin2,Other,7012,3510,"1,000,000 .. 2,000,000",281,365,119,397,0,0,0,4
402,Sid Meier's Civilization III Complete,2K,3675,479,"1,000,000 .. 2,000,000",715,9803,147,9803,499,499,0,58
403,Shadowrun Returns,Paradox Interactive,9899,1284,"1,000,000 .. 2,000,000",398,146,225,146,1499,1499,0,59
404,Orcs Must Die! Unchained,Other,4176,1924,"1,000,000 .. 2,000,000",451,0,146,0,0,0,0,5
405,Shadowverse CCG,Other,7707,2580,"1,000,000 .. 2,000,000",20049,9451,1618,9451,0,0,0,1
406,Yet Another Zombie Defense,Other,10264,1607,"1,000,000 .. 2,000,000",567,0,229,0,0,0,0,6
407,Ultimate Chicken Horse,Other,15617,652,"1,000,000 .. 2,000,000",670,361,417,363,1499,1499,0,1
408,Grand Theft Auto: San Andreas,Other,42607,4304,"1,000,000 .. 2,000,000",1120,6,189,9,1499,1499,0,17
409,DiRT Rally,Other,27266,4047,"1,000,000 .. 2,000,000",375,142,161,280,1999,1999,0,1
410,Chinese Parents,Other,19697,1755,"1,000,000 .. 2,000,000",916,59,516,59,999,999,0,1
411,theHunter: Call of the Wild,Other,42200,8334,"1,000,000 .. 2,000,000",1618,516,418,666,1999,1999,0,1
412,Deus Ex: Human Revolution - Director's Cut,Square Enix,16476,1462,"1,000,000 .. 2,000,000",702,322,404,411,1999,1999,0,116
413,STAR WARS Knights of the Old Republic II - The Sith Lords,Other,13022,1115,"1,000,000 .. 2,000,000",1760,0,1156,0,999,999,0,1
414,Helltaker,Other,46049,884,"1,000,000 .. 2,000,000",69,69,65,68,0,0,0,1
415,Bloons TD Battles,Other,12188,1717,"1,000,000 .. 2,000,000",424,87,103,96,0,0,0,9
416,Crysis 2 - Maximum Edition,Electronic Arts,8267,1619,"1,000,000 .. 2,000,000",406,361,186,361,2999,2999,0,62
417,TEKKEN 7,BANDAI NAMCO Entertainment,30103,5443,"1,000,000 .. 2,000,000",5387,484,886,553,3999,3999,0,72
418,Darksiders Warmastered Edition,THQ Nordic,7549,1180,"1,000,000 .. 2,000,000",405,0,282,0,1999,1999,0,109
419,Mirror,Paradise Project,49851,1287,"1,000,000 .. 2,000,000",492,179,296,182,199,199,0,24
420,Resident Evil 4,Capcom,20124,2921,"1,000,000 .. 2,000,000",959,109,662,203,1999,1999,0,35
421,BRAIN / OUT,Other,10742,2398,"1,000,000 .. 2,000,000",510,0,96,0,0,0,0,1
422,Kingdom: Classic,Other,11856,1372,"1,000,000 .. 2,000,000",570,273,237,395,499,499,0,14
423,Black Mesa,Other,40009,1861,"1,000,000 .. 2,000,000",853,292,604,293,1999,1999,0,1
424,Tom Clancy's Ghost Recon Wildlands,Ubisoft,36243,11334,"1,000,000 .. 2,000,000",2783,301,2377,369,4999,4999,0,123
425,Grand Theft Auto: Vice City,Other,14895,1189,"1,000,000 .. 2,000,000",386,2,134,2,999,999,0,17
426,Watch_Dogs 2,Ubisoft,35393,7917,"1,000,000 .. 2,000,000",1547,746,1009,750,4999,4999,0,123
427,Natural Selection 2,Other,9692,1653,"1,000,000 .. 2,000,000",615,708,292,708,999,999,0,5
428,Brothers - A Tale of Two Sons,505 Games,33855,1861,"1,000,000 .. 2,000,000",188,0,172,0,1499,1499,0,32
429,SCUM,Other,26564,11798,"1,000,000 .. 2,000,000",1319,10,439,10,2999,2999,0,2
430,Endless Space - Collection,SEGA,6511,1614,"1,000,000 .. 2,000,000",636,0,373,0,999,999,0,88
431,Albion Online,Other,13732,4493,"1,000,000 .. 2,000,000",6396,1239,132,1599,0,0,0,1
432,Sniper Elite 4,Rebellion,20151,2598,"1,000,000 .. 2,000,000",930,90,301,119,5999,5999,0,30
433,Torchlight,Other,4408,378,"1,000,000 .. 2,000,000",930,0,547,0,1499,1499,0,3
434,Oxygen Not Included,Other,47385,1868,"1,000,000 .. 2,000,000",3054,1320,963,2633,2499,2499,0,11
435,Evolvation,Other,613,265,"1,000,000 .. 2,000,000",1177,239,312,247,499,999,50,1
436,"Warhammer 40,000: Dawn of War - Game of the Year Edition",SEGA,4692,255,"1,000,000 .. 2,000,000",299,0,173,0,1299,1299,0,88
437,Remnant: From the Ashes,Other,23042,4366,"1,000,000 .. 2,000,000",1451,391,924,599,3999,3999,0,7
438,Surgeon Simulator,Other,11886,2541,"1,000,000 .. 2,000,000",226,14,160,14,999,999,0,9
439,Mass Effect,Electronic Arts,12600,803,"1,000,000 .. 2,000,000",1337,0,784,0,1999,1999,0,62
440,BeamNG.drive,Other,40733,2067,"1,000,000 .. 2,000,000",6027,185,1526,241,2499,2499,0,1
441,Dishonored 2,Bethesda Softworks,29059,5361,"1,000,000 .. 2,000,000",891,120,558,120,3999,3999,0,43
442,To the Moon,Other,47886,1721,"1,000,000 .. 2,000,000",214,0,233,0,999,999,0,3
443,METAL GEAR SOLID V: THE PHANTOM PAIN,Other,50330,5670,"1,000,000 .. 2,000,000",2736,525,888,662,1999,1999,0,19
444,Getting Over It with Bennett Foddy,Other,21550,4775,"1,000,000 .. 2,000,000",268,155,141,279,799,799,0,1
445,The Elder Scrolls: Legends,Bethesda Softworks,6775,2362,"1,000,000 .. 2,000,000",620,0,130,0,0,0,0,43
446,Depth,Other,25421,3648,"1,000,000 .. 2,000,000",816,292,305,292,1999,1999,0,2
447,DC Universe Online,Other,11769,3068,"1,000,000 .. 2,000,000",3539,1107,571,1107,0,0,0,9
448,F.E.A.R. 2: Project Origin,Warner Bros. Interactive Entertainment,4030,617,"1,000,000 .. 2,000,000",624,25,176,25,1499,1499,0,29
449,Creative Destruction,Other,11198,2878,"1,000,000 .. 2,000,000",350,29,149,43,0,0,0,5
450,WAKFU,Other,5458,1621,"1,000,000 .. 2,000,000",235,0,73,0,0,0,0,6
451,Insurgency: Sandstorm,Focus Home Interactive,43566,9686,"1,000,000 .. 2,000,000",2273,345,777,475,2999,2999,0,54
452,Planet Coaster,Other,34531,3884,"1,000,000 .. 2,000,000",920,69,289,123,4499,4499,0,6
453,Stronghold Kingdoms,Other,5248,2808,"1,000,000 .. 2,000,000",1851,0,86,0,0,0,0,9
454,Cortex Command,Other,3813,1595,"1,000,000 .. 2,000,000",401,0,171,0,1999,1999,0,1
455,Radical Heights,Other,6079,4084,"1,000,000 .. 2,000,000",73,0,21,0,0,0,0,1
456,Source Filmmaker,Valve,19947,1381,"1,000,000 .. 2,000,000",5204,228,48,228,0,0,0,33
457,Hotline Miami 2: Wrong Number,Devolver Digital,27869,2195,"1,000,000 .. 2,000,000",647,17,398,30,1499,1499,0,78
458,Deus Ex: Mankind Divided,Other,20999,8319,"1,000,000 .. 2,000,000",681,255,234,475,2999,2999,0,1
459,Sid Meier's Civilization IV: Colonization,2K,550,110,"1,000,000 .. 2,000,000",19,0,30,0,1999,1999,0,58
460,Resident Evil 5,Capcom,15223,2268,"1,000,000 .. 2,000,000",1121,0,680,0,1999,1999,0,35
461,STAR WARS Republic Commando,"LucasArts, Lucasfilm, Disney",8583,450,"1,000,000 .. 2,000,000",249,0,214,0,999,999,0,29
462,Mini World: Block Art,Other,929,1265,"1,000,000 .. 2,000,000",110,0,110,0,0,0,0,1
463,Amnesia: A Machine for Pigs,Other,5207,2453,"1,000,000 .. 2,000,000",182,23,28,23,1999,1999,0,6
464,Street Fighter V,Capcom,14826,11102,"1,000,000 .. 2,000,000",2312,535,318,535,1999,1999,0,35
465,Resident Evil 7 Teaser: Beginning Hour,Other,3544,480,"1,000,000 .. 2,000,000",50,0,27,0,0,0,0,16
466,Risk of Rain,Other,24838,1658,"1,000,000 .. 2,000,000",866,1,241,1,999,999,0,9
467,Scribblenauts Unlimited,Warner Bros. Interactive Entertainment,7881,626,"1,000,000 .. 2,000,000",533,523,229,523,1999,1999,0,29
