,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
246,DARK SOULS: Prepare To Die Edition,BANDAI NAMCO Entertainment,67201,6303,"2,000,000 .. 5,000,000",2885,0,1994,0,0,0,0,71
247,Aura Kingdom,Other,6429,1692,"2,000,000 .. 5,000,000",841,0,64,0,0,0,0,4
248,Sven Co-op,Other,16159,1366,"2,000,000 .. 5,000,000",321,53,76,59,0,0,0,1
249,South Park: The Stick of Truth,Ubisoft,41482,1045,"2,000,000 .. 5,000,000",878,0,808,0,2999,2999,0,123
250,Middle-earth: Shadow of War,Other,36419,6870,"2,000,000 .. 5,000,000",1947,840,1604,840,4999,4999,0,5
251,Football Manager 2020,SEGA,21523,2915,"2,000,000 .. 5,000,000",8825,1670,6876,2423,4999,4999,0,86
252,Kerbal Space Program,Other,72040,5079,"2,000,000 .. 5,000,000",2901,616,513,891,3999,3999,0,5
253,Just Survive,Other,47269,33114,"2,000,000 .. 5,000,000",4061,0,972,0,0,0,0,9
254,Dead Frontier 2,Other,9603,4216,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,2
255,Hotline Miami,Devolver Digital,53995,1439,"2,000,000 .. 5,000,000",518,32,224,32,999,999,0,77
256,Killing Floor 2,Other,81696,11384,"2,000,000 .. 5,000,000",2570,161,833,165,2999,2999,0,13
257,Mitos.is: The Game,Other,9561,2208,"2,000,000 .. 5,000,000",173,0,86,0,0,0,0,2
258,Fallout: A Post Nuclear Role Playing Game,Bethesda Softworks,9254,763,"2,000,000 .. 5,000,000",261,44,36,44,999,999,0,43
259,Battlefield: Bad Company 2,Electronic Arts,26904,4296,"2,000,000 .. 5,000,000",3547,122,541,122,1999,1999,0,63
260,The Sims 3,Electronic Arts,17712,3173,"2,000,000 .. 5,000,000",4343,35,1359,35,1999,1999,0,63
261,STAR WARS - Knights of the Old Republic,Other,17143,1965,"2,000,000 .. 5,000,000",821,0,213,0,999,999,0,1
262,The Stanley Parable,Other,34717,3022,"2,000,000 .. 5,000,000",301,0,127,0,1499,1499,0,1
263,Total War: MEDIEVAL II – Definitive Edition,Other,16522,823,"2,000,000 .. 5,000,000",3496,962,472,962,2499,2499,0,9
264,The Bureau: XCOM Declassified,2K,7311,3155,"2,000,000 .. 5,000,000",338,6,204,6,1999,1999,0,58
265,Saints Row: The Third,Deep Silver,53209,2240,"2,000,000 .. 5,000,000",1512,230,778,330,999,999,0,40
266,Sanctum 2,Other,12097,1335,"2,000,000 .. 5,000,000",712,0,194,0,1499,1499,0,9
267,"Papers, Please",Other,34714,1275,"2,000,000 .. 5,000,000",352,33,226,33,999,999,0,2
268,Call of Duty: World at War,Activision,27865,1855,"2,000,000 .. 5,000,000",2212,49,1084,77,1999,1999,0,52
269,Total War: THREE KINGDOMS,Other,50291,9061,"2,000,000 .. 5,000,000",4887,116,3895,216,5999,5999,0,9
270,Sins of a Solar Empire: Rebellion,Other,10956,822,"2,000,000 .. 5,000,000",817,165,411,231,3999,3999,0,17
271,Dead Space,Electronic Arts,11936,1257,"2,000,000 .. 5,000,000",311,103,117,103,1999,1999,0,63
272,Awesomenauts - the 2D moba,Other,21696,3855,"2,000,000 .. 5,000,000",570,0,329,0,0,0,0,3
273,Brutal Legend,Other,14094,1031,"2,000,000 .. 5,000,000",396,331,347,397,1499,1499,0,14
274,Trine Enchanted Edition,Other,10953,482,"2,000,000 .. 5,000,000",311,0,219,0,374,1499,75,7
275,Hunt: Showdown,Other,53768,13242,"2,000,000 .. 5,000,000",2474,1189,1458,1979,3999,3999,0,4
276,Homefront,Deep Silver,6255,4179,"2,000,000 .. 5,000,000",238,38,120,38,1999,1999,0,40
277,Batman: Arkham Knight,Warner Bros. Interactive Entertainment,45883,13469,"2,000,000 .. 5,000,000",1421,786,986,1430,1999,1999,0,29
278,Grand Theft Auto: Vice City,Other,14870,1189,"2,000,000 .. 5,000,000",330,3,94,3,999,999,0,17
279,Hitman: Absolution,Other,28497,2833,"2,000,000 .. 5,000,000",638,288,387,328,1999,1999,0,4
280,Frostpunk,Other,45217,4858,"2,000,000 .. 5,000,000",881,295,498,390,2999,2999,0,12
281,SPORE,Electronic Arts,23237,2525,"2,000,000 .. 5,000,000",1096,15,292,15,1999,1999,0,63
282,Wolcen: Lords of Mayhem,Other,31181,24495,"2,000,000 .. 5,000,000",1704,0,1468,0,3999,3999,0,1
283,Grand Theft Auto III,Other,6782,1011,"2,000,000 .. 5,000,000",161,11,61,20,999,999,0,17
284,FINAL FANTASY XIV Online,Square Enix,21199,3158,"2,000,000 .. 5,000,000",26854,7005,3534,9485,1999,1999,0,115
285,Crypt of the NecroDancer,Other,18039,694,"2,000,000 .. 5,000,000",628,164,267,164,1499,1499,0,1
286,Batman: Arkham Origins,Warner Bros. Interactive Entertainment,24489,3921,"2,000,000 .. 5,000,000",1053,1712,523,1598,1999,1999,0,29
287,Alan Wake,Other,27824,2656,"2,000,000 .. 5,000,000",476,0,340,0,1499,1499,0,3
288,"Warhammer 40,000: Dawn of War II",Other,6942,849,"2,000,000 .. 5,000,000",1151,0,376,0,1999,1999,0,2
289,Factorio,Other,79784,1021,"2,000,000 .. 5,000,000",9045,681,2790,724,3000,3000,0,1
290,Jotun: Valhalla Edition,Other,5837,1599,"2,000,000 .. 5,000,000",176,0,131,0,1499,1499,0,2
291,Slay the Spire,Other,72376,1627,"2,000,000 .. 5,000,000",3857,600,1743,675,2499,2499,0,1
292,Line of Sight,Other,4995,3571,"2,000,000 .. 5,000,000",130,39,52,63,0,0,0,1
293,F1 2015,Other,4795,2997,"2,000,000 .. 5,000,000",734,0,382,0,1499,1499,0,1
294,HITMAN,Other,26006,5890,"2,000,000 .. 5,000,000",802,380,411,380,0,0,0,1
295,SpeedRunners,tinyBuild,25020,1685,"2,000,000 .. 5,000,000",614,201,306,285,1499,1499,0,48
296,Kholat,Other,3695,1708,"2,000,000 .. 5,000,000",764,230,306,340,1999,1999,0,7
297,RimWorld,Other,77652,1381,"2,000,000 .. 5,000,000",10187,1052,4574,1341,3499,3499,0,1
298,STAR WARS Knights of the Old Republic II - The Sith Lords,Other,13006,1114,"2,000,000 .. 5,000,000",1320,0,360,0,999,999,0,1
299,Serious Sam 3: BFE,Devolver Digital,18682,2373,"2,000,000 .. 5,000,000",418,0,275,0,3999,3999,0,77
300,Psychonauts,Other,9463,499,"2,000,000 .. 5,000,000",351,147,177,147,999,999,0,14
301,Enter the Gungeon,Devolver Digital,47620,2002,"2,000,000 .. 5,000,000",1628,139,607,108,1499,1499,0,77
302,Double Action: Boogaloo,Other,9835,796,"2,000,000 .. 5,000,000",101,0,49,0,0,0,0,1
303,Assassin's Creed Odyssey,Ubisoft,64965,8953,"2,000,000 .. 5,000,000",3817,460,3306,484,5999,5999,0,123
304,Star Conflict,Other,9728,3133,"2,000,000 .. 5,000,000",2052,152,76,152,0,0,0,4
305,DARK SOULS II: Scholar of the First Sin,Other,41948,6341,"2,000,000 .. 5,000,000",2791,550,1889,717,3999,3999,0,2
306,Company of Heroes,SEGA,6595,470,"2,000,000 .. 5,000,000",1138,161,414,281,1999,1999,0,86
307,ORION: Prelude,Other,21999,7440,"2,000,000 .. 5,000,000",177,222,122,222,99,99,0,2
308,Broforce,Devolver Digital,37695,1152,"2,000,000 .. 5,000,000",621,245,356,305,1499,1499,0,77
309,Gear Up,Other,6448,2218,"2,000,000 .. 5,000,000",122,14,16,14,0,0,0,2
310,Fallout 3: Game of the Year Edition,Bethesda Softworks,21315,5566,"2,000,000 .. 5,000,000",1032,2,321,2,1999,1999,0,43
311,Mad Max,Other,45615,4502,"2,000,000 .. 5,000,000",1448,0,994,0,1999,1999,0,1
312,Plague Inc: Evolved,Other,32514,2022,"2,000,000 .. 5,000,000",668,65,334,65,1499,1499,0,2
313,Orwell: Keeping an Eye On You,Other,10367,955,"2,000,000 .. 5,000,000",254,272,252,272,999,999,0,16
314,This War of Mine,Other,58867,3254,"2,000,000 .. 5,000,000",905,75,351,85,1999,1999,0,12
315,Need For Speed: Hot Pursuit,Electronic Arts,14518,3250,"2,000,000 .. 5,000,000",558,61,304,61,1999,1999,0,63
316,Iron Snout,Other,15420,317,"2,000,000 .. 5,000,000",139,7,69,7,0,0,0,4
317,Beat Saber,Other,35741,1368,"2,000,000 .. 5,000,000",3062,304,1287,322,2999,2999,0,1
318,Tropico 4,Kalypso Media Digital,9752,902,"2,000,000 .. 5,000,000",620,0,238,0,374,1499,75,44
319,Total War: WARHAMMER,Other,34564,10292,"2,000,000 .. 5,000,000",2669,0,941,0,5999,5999,0,1
320,Star Trek Online,Other,9941,2857,"2,000,000 .. 5,000,000",4215,306,562,531,0,0,0,7
321,Total War: NAPOLEON – Definitive Edition,Other,11979,1173,"2,000,000 .. 5,000,000",2112,71,487,71,2499,2499,0,1
322,Company of Heroes: Opposing Fronts,SEGA,691,62,"2,000,000 .. 5,000,000",178,0,37,0,1999,1999,0,86
323,Besiege,Other,34310,1662,"2,000,000 .. 5,000,000",1038,33,207,55,1499,1499,0,1
324,Call of Duty: Black Ops III,Other,59087,24031,"2,000,000 .. 5,000,000",4130,1006,1861,873,5999,5999,0,1
325,The Elder Scrolls IV: Oblivion Game of the Year Edition,Bethesda Softworks,21854,1073,"2,000,000 .. 5,000,000",1342,395,310,395,1499,1499,0,43
326,Stories: The Path of Destinies,Other,5000,689,"1,000,000 .. 2,000,000",295,0,311,0,1499,1499,0,4
327,No Man's Sky,Other,102170,57180,"1,000,000 .. 2,000,000",2753,298,1055,253,2999,5999,50,3
328,Spec Ops: The Line,Other,37614,2947,"1,000,000 .. 2,000,000",230,41,141,41,2999,2999,0,1
329,Stronghold Crusader HD,Other,7216,232,"1,000,000 .. 2,000,000",1201,0,427,0,999,999,0,9
330,Russian Fishing 4,Other,8230,3181,"1,000,000 .. 2,000,000",1011,38,62,38,0,0,0,1
331,Company of Heroes: Tales of Valor,SEGA,1551,115,"1,000,000 .. 2,000,000",346,0,153,0,1999,1999,0,86
332,"Warhammer 40,000: Dawn of War II Chaos Rising",Other,2013,197,"1,000,000 .. 2,000,000",574,0,356,0,1999,1999,0,2
333,Assassin's Creed Origins,Ubisoft,45175,7734,"1,000,000 .. 2,000,000",2318,421,1425,423,5999,5999,0,123
334,Monaco: What's Yours Is Mine,Other,7527,762,"1,000,000 .. 2,000,000",252,204,180,305,1499,1499,0,4
335,Knight Online,Other,4265,4676,"1,000,000 .. 2,000,000",248,0,40,0,0,0,0,1
336,Sleeping Dogs: Definitive Edition,Other,26720,2624,"1,000,000 .. 2,000,000",757,0,446,0,1999,1999,0,2
337,Cuphead,Other,56610,2203,"1,000,000 .. 2,000,000",610,184,484,313,1999,1999,0,1
338,Far Cry 3,Ubisoft,53527,6278,"1,000,000 .. 2,000,000",1621,219,855,219,1999,1999,0,123
339,Assassin’s Creed IV Black Flag,Ubisoft,32309,4045,"1,000,000 .. 2,000,000",1931,113,1655,180,1999,1999,0,123
340,WT3,Other,5000,3398,"1,000,000 .. 2,000,000",275,0,72,0,0,0,0,4
341,Grand Theft Auto: Episodes from Liberty City,Other,7946,2804,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,17
342,Banished,Other,29499,3277,"1,000,000 .. 2,000,000",1685,0,787,0,1999,1999,0,1
343,Assassin's Creed 2 Deluxe Edition,Ubisoft,21461,3119,"1,000,000 .. 2,000,000",1529,75,1352,103,1999,1999,0,123
344,Raft,Other,52748,6217,"1,000,000 .. 2,000,000",840,244,657,302,1999,1999,0,2
345,Darksiders II Deathinitive Edition,THQ Nordic,8136,2537,"1,000,000 .. 2,000,000",500,117,340,216,2999,2999,0,109
346,Nioh: Complete Edition / 仁王 Complete Edition,"KOEI TECMO GAMES CO., LTD.",16799,4134,"1,000,000 .. 2,000,000",1904,64,1597,64,4999,4999,0,79
347,Fallen Earth Free2Play,Other,3995,3140,"1,000,000 .. 2,000,000",163,0,106,0,0,0,0,3
348,Romero's Aftermath,Other,5664,5997,"1,000,000 .. 2,000,000",226,0,75,0,0,0,0,1
349,The Long Dark,Other,62343,6209,"1,000,000 .. 2,000,000",763,40,328,40,2999,2999,0,1
350,BioShock Remastered,Other,16545,6141,"1,000,000 .. 2,000,000",343,63,185,63,1999,1999,0,2
351,Deep Rock Galactic,Other,44404,1877,"1,000,000 .. 2,000,000",2026,262,818,176,2999,2999,0,9
352,Age of Empires II: Definitive Edition,Xbox Game Studios,43914,3902,"1,000,000 .. 2,000,000",1100,67,692,52,1999,1999,0,37
353,Quake Champions,Bethesda Softworks,20708,8412,"1,000,000 .. 2,000,000",404,91,103,91,0,0,0,43
354,Elite Dangerous,Other,41607,13382,"1,000,000 .. 2,000,000",6231,249,1053,334,2999,2999,0,5
355,Max Payne 3,Other,26889,5106,"1,000,000 .. 2,000,000",747,239,521,281,1999,1999,0,17
356,Burnout Paradise: The Ultimate Box,Electronic Arts,10894,1653,"1,000,000 .. 2,000,000",332,0,191,0,0,0,0,63
357,SoulWorker - Anime Action MMO,Other,10012,2615,"1,000,000 .. 2,000,000",447,89,96,89,0,0,0,5
358,L.A. Noire,Other,17835,2921,"1,000,000 .. 2,000,000",959,0,648,0,1999,1999,0,17
359,Sid Meier's Civilization III Complete,2K,3669,478,"1,000,000 .. 2,000,000",650,4903,64,4903,499,499,0,58
360,STAR WARS Empire at War - Gold Pack,"LucasArts, Lucasfilm, Disney",15933,530,"1,000,000 .. 2,000,000",1688,120,288,120,1999,1999,0,29
361,ArcheBlade,Other,5682,2107,"1,000,000 .. 2,000,000",210,9,56,9,0,0,0,1
362,STAR WARS Jedi Knight: Dark Forces II,"LucasArts, Lucasfilm, Disney",975,347,"1,000,000 .. 2,000,000",5,0,4,0,599,599,0,29
363,Kingdom Come: Deliverance,Other,52044,12763,"1,000,000 .. 2,000,000",2785,0,1752,0,2999,2999,0,1
364,The Darkness II,2K,13880,1364,"1,000,000 .. 2,000,000",249,454,227,454,2999,2999,0,58
365,DOOM Eternal,Bethesda Softworks,56143,10021,"1,000,000 .. 2,000,000",1085,529,986,414,5999,5999,0,43
366,Super Meat Boy,Electronic Arts,25659,1403,"1,000,000 .. 2,000,000",388,0,160,0,1499,1499,0,63
367,AirMech Strike,Other,8102,1502,"1,000,000 .. 2,000,000",320,0,90,0,0,0,0,3
368,Enclave,Other,4467,1200,"1,000,000 .. 2,000,000",254,117,253,234,499,499,0,16
369,Dungeon Defenders,Other,12426,995,"1,000,000 .. 2,000,000",2992,0,732,0,1499,1499,0,3
370,Just Cause 2: Multiplayer Mod,Square Enix,13150,1172,"1,000,000 .. 2,000,000",380,0,171,0,0,0,0,115
371,Dead Bits,Other,4897,3444,"1,000,000 .. 2,000,000",269,0,330,0,49,99,51,7
372,Geometry Dash,Other,83836,4631,"1,000,000 .. 2,000,000",3489,119,457,124,399,399,0,1
373,Tribes: Ascend,Other,6635,1721,"1,000,000 .. 2,000,000",175,0,41,0,0,0,0,5
374,Conan Exiles,Other,41195,12317,"1,000,000 .. 2,000,000",5384,1060,1214,1060,3999,3999,0,11
375,Mass Effect 2,Electronic Arts,12669,723,"1,000,000 .. 2,000,000",1151,0,1141,0,1999,1999,0,63
376,Gigantic,Other,5438,1867,"1,000,000 .. 2,000,000",198,0,66,0,0,0,0,7
377,Far Cry 5,Ubisoft,48092,15671,"1,000,000 .. 2,000,000",2307,542,1637,824,899,5999,85,123
378,Conqueror's Blade,Other,7110,2907,"1,000,000 .. 2,000,000",1170,3423,290,3423,0,0,0,7
379,Mortal Kombat X,Warner Bros. Interactive Entertainment,28915,7528,"1,000,000 .. 2,000,000",930,25,472,25,1999,1999,0,29
380,Ultimate Custom Night,Other,15976,733,"1,000,000 .. 2,000,000",230,65,100,65,0,0,0,8
381,Assassin's Creed III Remastered,Other,1787,1987,"1,000,000 .. 2,000,000",594,0,899,0,3999,3999,0,6
382,Wolfenstein II: The New Colossus,Bethesda Softworks,16877,5344,"1,000,000 .. 2,000,000",727,626,745,626,3999,3999,0,43
383,Sniper Elite 3,Rebellion,15521,3695,"1,000,000 .. 2,000,000",494,97,247,108,2999,2999,0,30
384,STAR WARS Jedi Knight - Jedi Academy,"LucasArts, Lucasfilm, Disney",8584,396,"1,000,000 .. 2,000,000",438,72,208,72,999,999,0,29
385,AX:EL - Air XenoDawn,KISS ltd,817,256,"1,000,000 .. 2,000,000",163,0,128,0,0,0,0,45
386,Everlasting Summer,Other,37496,1721,"1,000,000 .. 2,000,000",1036,0,271,0,0,0,0,1
387,Emily is Away,Other,26165,3376,"1,000,000 .. 2,000,000",57,0,45,0,0,0,0,2
388,Orcs Must Die!,Other,5847,206,"1,000,000 .. 2,000,000",352,0,248,0,999,999,0,5
389,Rome: Total War - Collection,SEGA,10713,698,"1,000,000 .. 2,000,000",5262,1,439,1,1299,1299,0,86
390,Resident Evil 6,Capcom,20701,5197,"1,000,000 .. 2,000,000",1116,207,596,207,2999,2999,0,34
391,Riders of Icarus,Other,6236,3085,"1,000,000 .. 2,000,000",2250,0,93,0,0,0,0,5
392,Golf With Your Friends,Team17 Digital Ltd,25637,2957,"1,000,000 .. 2,000,000",527,74,319,77,1499,1499,0,49
393,Total War: ATTILA,SEGA,17463,4987,"1,000,000 .. 2,000,000",3629,612,1843,612,4499,4499,0,86
394,Crysis 2 - Maximum Edition,Electronic Arts,8252,1618,"1,000,000 .. 2,000,000",257,202,215,202,2999,2999,0,63
395,Microsoft Flight Simulator X: Steam Edition,Xbox Game Studios,14830,2787,"1,000,000 .. 2,000,000",847,22,515,22,2499,2499,0,37
396,American Truck Simulator,Other,53502,2682,"1,000,000 .. 2,000,000",2920,151,955,142,1999,1999,0,6
397,Dungeon Defenders II,Other,12947,4134,"1,000,000 .. 2,000,000",565,0,133,0,0,0,0,3
398,Borderlands Game of the Year,2K,25923,2853,"1,000,000 .. 2,000,000",1271,2,642,2,2999,2999,0,58
399,Orcs Must Die! Unchained,Other,4177,1925,"1,000,000 .. 2,000,000",427,0,260,0,0,0,0,5
400,Dead Cells,Other,53409,1892,"1,000,000 .. 2,000,000",1355,384,1044,497,2499,2499,0,1
401,Darksiders Warmastered Edition,THQ Nordic,7538,1181,"1,000,000 .. 2,000,000",417,0,218,0,1999,1999,0,109
402,Yet Another Zombie Defense,Other,10268,1608,"1,000,000 .. 2,000,000",206,0,234,0,0,0,0,6
403,Shadowrun Returns,Paradox Interactive,9892,1284,"1,000,000 .. 2,000,000",392,0,283,0,1499,1499,0,59
404,Northgard,Other,24113,3705,"1,000,000 .. 2,000,000",936,43,365,43,2999,2999,0,5
405,Shadowverse CCG,Other,7694,2580,"1,000,000 .. 2,000,000",15334,18548,1496,18548,0,0,0,1
406,ASTRONEER,Other,54832,6525,"1,000,000 .. 2,000,000",1315,93,759,151,2999,2999,0,1
407,Bloons TD Battles,Other,12158,1712,"1,000,000 .. 2,000,000",493,200,127,289,0,0,0,8
408,Alien: Isolation,Other,34683,2704,"1,000,000 .. 2,000,000",623,257,298,452,3999,3999,0,9
409,Metin2,Other,7004,3508,"1,000,000 .. 2,000,000",321,3,112,3,0,0,0,5
410,Deus Ex: Human Revolution - Director's Cut,Square Enix,16451,1461,"1,000,000 .. 2,000,000",926,15,679,15,1999,1999,0,115
411,Age of Mythology: Extended Edition,Xbox Game Studios,15875,1868,"1,000,000 .. 2,000,000",954,51,406,96,2999,2999,0,37
412,DiRT Rally,Other,27240,4044,"1,000,000 .. 2,000,000",332,85,148,154,1999,1999,0,1
413,Chinese Parents,Other,19665,1753,"1,000,000 .. 2,000,000",1067,196,678,237,999,999,0,1
414,The Red Solstice,Other,1622,579,"1,000,000 .. 2,000,000",475,0,304,0,999,999,0,10
415,TEKKEN 7,BANDAI NAMCO Entertainment,30043,5432,"1,000,000 .. 2,000,000",1437,206,441,412,3999,3999,0,71
416,Natural Selection 2,Other,9683,1652,"1,000,000 .. 2,000,000",662,708,210,708,999,999,0,5
417,BRAIN / OUT,Other,10740,2396,"1,000,000 .. 2,000,000",1891,157,80,157,0,0,0,1
418,Ultimate Chicken Horse,Other,15568,649,"1,000,000 .. 2,000,000",554,409,405,434,1499,1499,0,1
419,Black Mesa,Other,39885,1857,"1,000,000 .. 2,000,000",878,656,518,736,1999,1999,0,1
420,Tom Clancy's Ghost Recon Wildlands,Ubisoft,36196,11328,"1,000,000 .. 2,000,000",2478,344,1721,370,4999,4999,0,123
421,STAR WARS Jedi: Fallen Order,Electronic Arts,45172,4460,"1,000,000 .. 2,000,000",958,381,733,409,5999,5999,0,63
422,Brothers - A Tale of Two Sons,505 Games,33844,1861,"1,000,000 .. 2,000,000",148,0,104,0,1499,1499,0,32
423,Torchlight,Other,4405,378,"1,000,000 .. 2,000,000",463,0,303,0,1499,1499,0,3
424,Mirror,Paradise Project,49733,1281,"1,000,000 .. 2,000,000",357,179,279,194,199,199,0,24
425,Endless Space - Collection,SEGA,6503,1611,"1,000,000 .. 2,000,000",506,0,354,0,999,999,0,86
426,Resident Evil 4,Capcom,20080,2914,"1,000,000 .. 2,000,000",1022,0,512,0,1999,1999,0,34
427,F.E.A.R. 2: Project Origin,Warner Bros. Interactive Entertainment,4026,616,"1,000,000 .. 2,000,000",334,25,333,25,1499,1499,0,29
428,SCUM,Other,26539,11786,"1,000,000 .. 2,000,000",1728,10,461,10,2999,2999,0,2
429,Stronghold HD,Other,4610,268,"1,000,000 .. 2,000,000",448,0,402,0,599,599,0,9
430,Sniper Elite 4,Rebellion,20107,2592,"1,000,000 .. 2,000,000",823,211,404,296,5999,5999,0,30
431,The Walking Dead,Other,48954,1613,"1,000,000 .. 2,000,000",573,128,470,128,1499,1499,0,7
432,Mass Effect,Electronic Arts,12579,803,"1,000,000 .. 2,000,000",989,0,869,0,1999,1999,0,63
433,To the Moon,Other,47841,1720,"1,000,000 .. 2,000,000",215,11,189,11,999,999,0,3
434,"Warhammer 40,000: Dawn of War - Game of the Year Edition",SEGA,4683,255,"1,000,000 .. 2,000,000",352,0,231,0,1299,1299,0,86
435,theHunter: Call of the Wild,Other,41973,8305,"1,000,000 .. 2,000,000",1910,233,550,243,1999,1999,0,1
436,Oxygen Not Included,Other,47285,1865,"1,000,000 .. 2,000,000",3484,568,917,1059,2499,2499,0,10
437,Dishonored 2,Bethesda Softworks,29017,5360,"1,000,000 .. 2,000,000",992,109,777,109,3999,3999,0,43
438,The Elder Scrolls: Legends,Bethesda Softworks,6768,2361,"1,000,000 .. 2,000,000",996,0,132,0,0,0,0,43
439,Depth,Other,25409,3645,"1,000,000 .. 2,000,000",752,1,382,1,1999,1999,0,2
440,DC Universe Online,Other,11764,3064,"1,000,000 .. 2,000,000",1673,0,457,0,0,0,0,9
441,Resident Evil 5,Capcom,15190,2265,"1,000,000 .. 2,000,000",1083,0,693,0,1999,1999,0,34
442,Watch_Dogs 2,Ubisoft,35171,7882,"1,000,000 .. 2,000,000",1123,703,499,737,4999,4999,0,123
443,BeamNG.drive,Other,40617,2062,"1,000,000 .. 2,000,000",3938,214,694,200,2499,2499,0,1
444,SimCity 4 Deluxe Edition,Other,4073,1119,"1,000,000 .. 2,000,000",929,9004,426,9004,1999,1999,0,1
445,Grimm,Other,29197,764,"1,000,000 .. 2,000,000",822,224,263,243,0,0,0,1
446,METAL GEAR SOLID V: THE PHANTOM PAIN,Other,50237,5662,"1,000,000 .. 2,000,000",2977,193,1835,302,1999,1999,0,18
447,Cortex Command,Other,3809,1595,"1,000,000 .. 2,000,000",453,0,199,0,1999,1999,0,1
448,Mini World: Block Art,Other,927,1265,"1,000,000 .. 2,000,000",63,0,98,0,0,0,0,1
449,Amnesia: A Machine for Pigs,Other,5203,2453,"1,000,000 .. 2,000,000",147,23,20,23,1999,1999,0,6
450,Radical Heights,Other,6077,4085,"1,000,000 .. 2,000,000",70,0,40,0,0,0,0,1
451,WAKFU,Other,5454,1620,"1,000,000 .. 2,000,000",596,0,205,0,0,0,0,6
452,Cry of Fear,Other,24205,4119,"1,000,000 .. 2,000,000",124,0,50,0,0,0,0,1
453,Hitman: Blood Money,Other,7473,462,"1,000,000 .. 2,000,000",888,0,175,0,999,999,0,4
454,Stronghold Kingdoms,Other,5247,2808,"1,000,000 .. 2,000,000",4928,0,56,0,0,0,0,9
455,STAR WARS Republic Commando,"LucasArts, Lucasfilm, Disney",8578,450,"1,000,000 .. 2,000,000",284,0,329,0,999,999,0,29
456,Source Filmmaker,Valve,19919,1379,"1,000,000 .. 2,000,000",5461,11,64,11,0,0,0,33
457,Creative Destruction,Other,11175,2867,"1,000,000 .. 2,000,000",365,73,177,79,0,0,0,5
458,Resident Evil 7 Teaser: Beginning Hour,Other,3544,480,"1,000,000 .. 2,000,000",52,0,26,0,0,0,0,16
459,Planet Coaster,Other,34490,3879,"1,000,000 .. 2,000,000",4654,128,362,218,4499,4499,0,5
460,Sid Meier's Civilization IV: Colonization,2K,550,110,"1,000,000 .. 2,000,000",1079,0,1620,0,1999,1999,0,58
461,SNOW,Other,7873,4032,"1,000,000 .. 2,000,000",97,11,40,11,0,0,0,4
462,Hotline Miami 2: Wrong Number,Devolver Digital,27834,2195,"1,000,000 .. 2,000,000",545,8,384,8,1499,1499,0,77
463,Insurgency: Sandstorm,Focus Home Interactive,43470,9676,"1,000,000 .. 2,000,000",1210,75,502,105,2999,2999,0,54
464,Risk of Rain,Other,24836,1658,"1,000,000 .. 2,000,000",629,0,260,0,999,999,0,9
465,Scribblenauts Unlimited,Warner Bros. Interactive Entertainment,7878,625,"1,000,000 .. 2,000,000",552,1006,274,1006,1999,1999,0,29
466,Glass Masquerade,Other,4090,102,"1,000,000 .. 2,000,000",288,0,288,0,499,499,0,2
